ts	cpu	mem	net_io	block_io	pids	fd_count	tcp_inuse	tcp_tw	tcp_alloc	tcp_mem	listen_overflows	listen_drops	tcp_retrans_segs	softirq_net_rx	softirq_net_tx
1775665592	1.30%	232.2MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74422598	15700
1775665595	1.30%	232.7MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74423737	15700
1775665598	1.26%	231.8MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74424986	15700
1775665601	1.12%	232.3MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74426064	15700
1775665604	1.28%	232MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74427137	15700
1775665607	1.32%	232.2MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74428348	15700
1775665610	1.44%	232.6MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74429526	15700
1775665613	1.35%	232.6MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74430588	15700
1775665616	1.26%	232MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74431739	15700
1775665619	1.43%	232.1MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74432915	15700
1775665622	1.54%	232.5MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74433988	15700
1775665625	1.78%	228.7MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74435464	15700
1775665629	1.47%	229.2MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	106	0	0	0	14	74436942	15700
1775665633	1.45%	229.5MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74438035	15700
1775665637	1.34%	228.8MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74439223	15700
1775665640	1.23%	228.6MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74440370	15700
1775665643	1.40%	229MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74441459	15700
1775665646	1.37%	228.7MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74442605	15700
1775665649	1.36%	229.1MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74443790	15700
1775665652	1.42%	228.9MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74444875	15700
1775665655	1.45%	228.9MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74446012	15700
1775665658	1.24%	228.8MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74447200	15700
1775665661	1.19%	228.4MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74448268	15700
1775665664	1.29%	228.8MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74449314	15700
1775665667	1.34%	228.8MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74450534	15700
1775665670	1.47%	229.3MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74451604	15700
1775665673	1.38%	228.9MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74452692	15700
1775665676	1.43%	229MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74453844	15700
1775665679	1.38%	228.7MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74454977	15700
1775665682	1.38%	228.7MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74456047	15700
1775665685	1.60%	229MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	12	3	15	0	105	0	0	0	14	74457235	15700
1775665688	1.51%	228.9MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74458405	15700
1775665691	1.43%	228.7MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74459498	15700
1775665694	1.40%	229.3MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74460577	15700
1775665697	1.25%	229MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74461832	15700
1775665700	1.26%	229.1MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74462900	15700
1775665703	1.40%	228.8MiB / 3.884GiB	3.42GB / 11GB	563MB / 0B	11	3	15	0	105	0	0	0	14	74463950	15700
1775665706	1.38%	236.3MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74465218	15700
1775665709	1.49%	235.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74466363	15700
1775665712	1.22%	236.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74467467	15700
1775665715	1.58%	228.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74468614	15700
1775665718	1.18%	229.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74469742	15700
1775665721	1.44%	228.7MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74470788	15700
1775665724	1.17%	229.3MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74471889	15700
1775665727	1.36%	228.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74473089	15700
1775665731	1.24%	228.9MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74474213	15700
1775665734	1.21%	229.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74475316	15700
1775665737	1.35%	228.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74476440	15700
1775665740	1.49%	228.7MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74477575	15700
1775665743	1.38%	228.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74478641	15700
1775665746	1.73%	228.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74479857	15700
1775665749	1.62%	229.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74481047	15700
1775665752	1.50%	228.6MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74482123	15700
1775665755	1.30%	228.9MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74483287	15700
1775665758	1.41%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74484442	15700
1775665761	1.36%	228.9MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74485571	15700
1775665764	1.19%	228.7MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74486659	15700
1775665767	1.30%	228.4MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74487776	15700
1775665770	1.34%	228.9MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74488944	15704
1775665773	1.04%	229.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74490026	15704
1775665776	1.59%	229.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74491165	15704
1775665779	1.41%	229.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74492297	15704
1775665782	1.35%	229.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74493376	15704
1775665785	1.17%	229.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74494553	15704
1775665788	1.51%	229.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74495715	15704
1775665791	1.32%	230MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74496798	15704
1775665794	1.11%	229.6MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74497867	15704
1775665797	1.32%	229.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74499009	15704
1775665800	1.33%	229.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74500163	15704
1775665803	1.07%	228.6MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	105	0	0	0	14	74501270	15704
1775665806	1.91%	229.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	105	0	0	0	14	74502492	15704
1775665809	0.00%	228.8MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74503963	15704
1775665813	0.08%	229.2MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74504996	15704
1775665816	0.52%	228.6MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74506099	15704
1775665819	0.01%	229.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74507210	15704
1775665822	0.01%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74508261	15704
1775665825	0.23%	228.6MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74509395	15704
1775665828	0.01%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74510520	15704
1775665831	0.00%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74511555	15704
1775665834	1.56%	229.1MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74512616	15704
1775665837	0.01%	228.7MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74513809	15704
1775665840	0.00%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74514802	15704
1775665843	0.01%	228.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74515820	15704
1775665846	0.00%	229.2MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74516895	15705
1775665849	0.01%	228.4MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74518125	15705
1775665852	0.01%	228.7MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74519113	15705
1775665855	0.32%	229.2MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74520191	15705
1775665858	0.00%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74521345	15705
1775665861	0.00%	228.4MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74522396	15705
1775665865	0.01%	229.2MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	12	3	15	0	107	0	0	0	14	74523552	15705
1775665868	0.00%	228.9MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	107	0	0	0	14	74524679	15705
1775665871	1.53%	228.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	106	0	0	0	14	74526085	15705
1775665875	1.19%	228.4MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	106	0	0	0	14	74527199	15705
1775665878	1.34%	228.5MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	106	0	0	0	14	74528331	15705
1775665881	1.30%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	106	0	0	0	14	74529335	15705
1775665884	1.37%	229MiB / 3.884GiB	3.42GB / 11GB	571MB / 0B	11	3	15	0	106	0	0	0	14	74530374	15705
1775665887	1.25%	232.6MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	12	3	15	0	106	0	0	0	14	74531458	15705
1775665890	1.38%	232.6MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	12	3	15	0	106	0	0	0	14	74532603	15705
1775665893	1.34%	228.7MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	12	3	15	0	104	0	0	0	14	74533631	15705
1775665896	1.31%	229.3MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74534699	15705
1775665899	1.41%	228.6MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74535795	15710
1775665902	1.65%	229.3MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	104	0	0	0	14	74536777	15710
1775665905	1.24%	228.3MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74537874	15710
1775665908	1.14%	229.1MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74539009	15710
1775665911	1.48%	228.9MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74539996	15710
1775665914	1.41%	229.2MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74541031	15710
1775665917	1.52%	228.9MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	12	3	15	0	106	0	0	0	14	74542105	15710
1775665920	1.23%	228.9MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	12	3	15	0	106	0	0	0	14	74543206	15710
1775665923	1.37%	229.1MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	12	3	15	0	106	0	0	0	14	74544246	15710
1775665926	1.83%	229.4MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74545355	15710
1775665929	1.65%	228.9MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74546481	15710
1775665932	1.23%	228.9MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74547503	15710
1775665935	1.31%	229.1MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74548609	15710
1775665938	1.39%	228.9MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74549726	15710
1775665941	1.06%	228.7MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74550773	15710
1775665944	1.35%	228.9MiB / 3.884GiB	3.42GB / 11GB	575MB / 0B	11	3	15	0	106	0	0	0	14	74551798	15710
1775665947	1.39%	229.1MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	12	3	15	0	106	0	0	0	14	74553023	15710
1775665950	1.32%	229.4MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	12	3	15	0	106	0	0	0	14	74554029	15710
1775665953	1.32%	229.6MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	12	3	15	0	106	0	0	0	14	74555055	15711
1775665956	1.54%	230MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	106	0	0	0	14	74556138	15711
1775665959	1.31%	230.1MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	106	0	0	0	14	74557223	15711
1775665962	1.24%	229.6MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	106	0	0	0	14	74558245	15711
1775665965	1.65%	229.4MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	106	0	0	0	14	74559343	15711
1775665968	1.30%	229.6MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	106	0	0	0	14	74560438	15711
1775665971	1.47%	229.8MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	106	0	0	0	14	74561505	15711
1775665974	1.34%	229.5MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	106	0	0	0	14	74562508	15711
1775665977	1.28%	230MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	12	3	15	0	106	0	0	0	14	74563726	15711
1775665980	1.53%	229.4MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	12	3	15	0	106	0	0	0	14	74564756	15711
1775665983	1.46%	228.5MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	12	3	15	0	106	0	0	0	14	74565821	15711
1775665987	1.47%	228.8MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	105	0	0	0	14	74566962	15711
1775665990	1.28%	228.9MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	105	0	0	0	14	74568185	15711
1775665994	1.37%	228.5MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	105	0	0	0	14	74569332	15711
1775665997	1.40%	228.7MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	105	0	0	0	14	74570503	15711
1775666000	1.35%	229.1MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	105	0	0	0	14	74571717	15711
1775666003	1.46%	229MiB / 3.884GiB	3.42GB / 11GB	576MB / 0B	11	3	15	0	105	0	0	0	14	74572773	15711
1775666006	5.43%	241.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74574045	15711
1775666009	1.20%	241.3MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74575203	15711
1775666012	1.52%	241.2MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74576282	15711
1775666015	1.08%	240.8MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74577450	15711
1775666018	1.20%	241.3MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74578622	15711
1775666021	1.33%	241.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74579694	15711
1775666024	1.27%	241.4MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74580804	15711
1775666027	1.27%	241.4MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74581961	15711
1775666030	1.20%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74583150	15711
1775666033	1.31%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74584247	15711
1775666036	1.63%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74585403	15711
1775666039	1.37%	228.3MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74586565	15711
1775666042	1.50%	229MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74587630	15711
1775666045	1.23%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74588804	15711
1775666048	1.52%	228.8MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74590017	15711
1775666051	1.29%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74591157	15711
1775666054	1.23%	229MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74592241	15711
1775666057	1.46%	228.5MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74593415	15711
1775666060	1.26%	229.1MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74594549	15711
1775666063	1.41%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74595608	15711
1775666066	1.46%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74596784	15711
1775666069	1.59%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74597943	15711
1775666072	1.40%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74599001	15711
1775666075	1.34%	228.4MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74600200	15711
1775666078	1.36%	229.1MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74601381	15711
1775666081	1.28%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74602471	15711
1775666084	1.40%	229.2MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74603532	15711
1775666087	1.21%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74604766	15711
1775666090	1.37%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74605876	15711
1775666093	1.18%	229MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74606959	15711
1775666096	1.53%	229MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74608150	15711
1775666099	1.47%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74609282	15711
1775666102	1.41%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74610409	15711
1775666105	2.30%	228.8MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74611628	15711
1775666108	1.53%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74612804	15711
1775666111	1.39%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74613909	15711
1775666114	1.14%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74615026	15711
1775666117	1.25%	229.3MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74616225	15711
1775666120	1.39%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74617328	15711
1775666123	1.42%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74618397	15711
1775666126	1.41%	228.8MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74619543	15711
1775666129	1.45%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74620723	15711
1775666132	1.14%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74621862	15711
1775666135	1.60%	229MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74623019	15711
1775666138	1.49%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74624170	15711
1775666141	1.54%	229MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74625269	15711
1775666145	1.33%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74626368	15711
1775666148	1.46%	228.6MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74627642	15711
1775666151	1.30%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74628698	15711
1775666154	1.33%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	104	0	0	0	14	74629827	15711
1775666157	1.33%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74630963	15711
1775666160	1.19%	229MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74632086	15711
1775666163	1.58%	229.2MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	104	0	0	0	14	74633187	15711
1775666166	0.01%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	106	0	0	0	14	74634617	15711
1775666170	1.55%	228.9MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74635989	15711
1775666174	1.50%	228.8MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74637069	15711
1775666177	1.25%	229.2MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74638235	15711
1775666180	1.18%	228.5MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74639248	15711
1775666183	1.34%	229.3MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74640309	15711
1775666186	1.62%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74641427	15711
1775666189	1.18%	228.4MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74642499	15711
1775666192	1.27%	229.2MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74643530	15711
1775666195	1.04%	228.4MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	12	3	15	0	105	0	0	0	14	74644665	15711
1775666198	1.44%	229.2MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74645786	15711
1775666201	1.40%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74646830	15711
1775666204	1.24%	228.7MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74647855	15711
1775666207	1.21%	229.2MiB / 3.884GiB	3.42GB / 11GB	589MB / 0B	11	3	15	0	105	0	0	0	14	74649057	15711
